time	geo	champ	r	rb
2022-01-01	DE	tb	0.03171185274298452	0.040263366293460175
2022-01-01	FR	md	0.017752187880545785	0.02805190750524734
2022-01-01	FR	mdhfi	0.021483905129515687	0.02965456676876409
2022-01-01	FR	mdhi	0.005244790701532017	0.04656138452704441
2022-01-01	FR	mdhifi	0.02012240941842244	0.0546795042337305
2022-01-01	FR	mdhim	0.01188795186210092	0.034762937035280564
2022-01-01	FR	mdhimfi	0.01079211462465501	0.029325885635219907
2022-01-01	FR	tb	0.020850697010938266	0.02982861809310494
2022-01-01	IT	md	0.055878048816456395	0.06462473476829163
2022-01-01	IT	mdhfi	0.05351297930705174	0.06056052831478745
2022-01-01	IT	mdhi	0.09534003593438097	0.11724759743665744
2022-01-01	IT	mdhifi	0.09093574514996257	0.10903630018904141
2022-01-01	IT	mdhim	0.08715978548263284	0.10495915161505545
2022-01-01	IT	mdhimfi	0.07330138238036273	0.08789185727038859
2022-01-01	IT	tb	0.054278554438149544	0.0619282869165148
2022-01-01	ES	md	0.05353899164671259	0.060856669419889965
2022-01-01	ES	mdhfi	0.05047467407826822	0.05666166165169454
2022-01-01	ES	mdhi	0.06501539368744534	0.07885833511869157
2022-01-01	ES	mdhifi	0.05944601034998763	0.071293505460902
2022-01-01	ES	mdhim	0.0616595764052252	0.07281139090007238
2022-01-01	ES	mdhimfi	0.04764852482513195	0.057144799875121916
2022-01-01	ES	tb	0.04877269775928153	0.05498003014232019
2022-01-01	NL	md	0.06991703583868965	0.08886563411473387
2022-01-01	NL	mdhfi	0.064313594883685	0.08093089849085246
2022-01-01	NL	mdhi	0.15923455634386624	0.20677770727215278
2022-01-01	NL	mdhifi	0.1505274727764253	0.19388109670143167
2022-01-01	NL	mdhim	0.12062300621605034	0.15558384869651254
2022-01-01	NL	mdhimfi	0.10878471213770553	0.14011594630924465
2022-01-01	NL	tb	0.05609995091726281	0.07128579662471596
2022-01-01	BE	md	0.038892958779976373	0.05250201698920761
2022-01-01	BE	mdhfi	0.036300421958745034	0.048028960458359804
2022-01-01	BE	mdhi	0.05480456820402366	0.0838396784557479
2022-01-01	BE	mdhifi	0.0499978799334023	0.07576335682450856
2022-01-01	BE	mdhim	0.05752923087845104	0.08280141981370855
2022-01-01	BE	mdhimfi	0.04320548488828571	0.06547062740914807
2022-01-01	BE	tb	0.04035245663507745	0.052538827618114
2021-01-01	DE	md	0.03824503158532912	0.04838271301789785
2021-01-01	DE	mdhfi	0.037174912602418043	0.046257144948788735
2021-01-01	DE	mdhi	0.08294573583563533	0.11161632691598342
2021-01-01	DE	mdhifi	0.08222590254553061	0.10880751719624772
2021-01-01	DE	mdhim	0.07205441844468395	0.09357804631858137
2021-01-01	DE	mdhimfi	0.060909415090168846	0.08059993292463008
2021-01-01	DE	tb	0.03698287978174927	0.045691350232957006
2021-01-01	FR	md	0.023637250986311368	0.03250370595473746
2021-01-01	FR	mdhfi	0.02695124601946121	0.033894410830063754
2021-01-01	FR	mdhi	0.02372247476313866	0.05904061517686677
2021-01-01	FR	mdhifi	0.03764527906450974	0.0668020763218229
2021-01-01	FR	mdhim	0.02294381629374287	0.042582945173895694
2021-01-01	FR	mdhimfi	0.02028126197080036	0.03598938416035179
2021-01-01	FR	tb	0.027324206089439095	0.03504878589532864
2021-01-01	IT	md	0.052599776472614775	0.058714675722738814
2021-01-01	IT	mdhfi	0.050824021156960886	0.055929730229853696
2021-01-01	IT	mdhi	0.08254967334718426	0.09774206750108831
2021-01-01	IT	mdhifi	0.079264628820425	0.0922623795821972
2021-01-01	IT	mdhim	0.07733759875911994	0.08970279688122378
2021-01-01	IT	mdhimfi	0.06402254415195832	0.07452090999817901
2021-01-01	IT	tb	0.05175632345715629	0.05709480446925205
2021-01-01	ES	md	0.04465224403559023	0.05173081120971626
2021-01-01	ES	mdhfi	0.042861679998502294	0.048450239550502455
2021-01-01	ES	mdhi	0.045595646908176475	0.058741111043150544
2021-01-01	ES	mdhifi	0.04225515905519622	0.05275724502018714
2021-01-01	ES	mdhim	0.04638446385016707	0.05718206153574219
2021-01-01	ES	mdhimfi	0.03454876915154163	0.04313551102465021
2021-01-01	ES	tb	0.04179176737788813	0.04777505111601897
2021-01-01	NL	md	0.06074423781815659	0.07696837561672913
2021-01-01	NL	mdhfi	0.054787750601772954	0.06771997583384341
2021-01-01	NL	mdhi	0.14456738801482483	0.18539861058293325
2021-01-01	NL	mdhifi	0.13457458204237807	0.16843180722476897
2021-01-01	NL	mdhim	0.11041734258245568	0.14037477550672778
2021-01-01	NL	mdhimfi	0.09700950480862032	0.1214158421666171
2021-01-01	NL	tb	0.049737509508214546	0.06275072222502119
2021-01-01	BE	md	0.033830423584745174	0.047007098127396105
2021-01-01	BE	mdhfi	0.029175154116778332	0.04039489517331663
2021-01-01	BE	mdhi	0.04960065523057003	0.07863142586321341
2021-01-01	BE	mdhifi	0.03995147950466122	0.06547692585625794
2021-01-01	BE	mdhim	0.0518093437302424	0.07707629061824328
2021-01-01	BE	mdhimfi	0.03450463777227467	0.05655003612190818
2021-01-01	BE	tb	0.03664119438405155	0.04848891713587764
2020-01-01	DE	md	0.034838685289797985	0.042350304652174764
2020-01-01	DE	mdhfi	0.03408250032831476	0.04066818806236419
2020-01-01	DE	mdhi	0.06544905881538193	0.08618185036879358
2020-01-01	DE	mdhifi	0.06489739317935221	0.08368240546221856
2020-01-01	DE	mdhim	0.06175814290463163	0.07741561509684068
2020-01-01	DE	mdhimfi	0.04838951493673259	0.06239620438782249
2020-01-01	DE	tb	0.035780140452635424	0.042212730387793704
2020-01-01	FR	md	0.021706238435281626	0.030210013274414957
2020-01-01	FR	mdhfi	0.024934366381864095	0.031433391619588226
2020-01-01	FR	mdhi	0.008143564741642451	0.0416532794443366
2020-01-01	FR	mdhifi	0.020575961555842105	0.047539335337838
2020-01-01	FR	mdhim	0.015610734168706814	0.03436210941148896
2020-01-01	FR	mdhimfi	0.011165618848620404	0.02579738969955156
2020-01-01	FR	tb	0.025647776170876754	0.03305490912392164
2020-01-01	IT	md	0.044631048068197406	0.05105636616588561
2020-01-01	IT	mdhfi	0.04160083854286496	0.0469910492396117
2020-01-01	IT	mdhi	0.05862140770046409	0.07448756838286427
2020-01-01	IT	mdhifi	0.05152381717583224	0.06515362398486253
2020-01-01	IT	mdhim	0.0587269701553928	0.07167625454980764
2020-01-01	IT	mdhimfi	0.04174181729772438	0.052783951534096256
2020-01-01	IT	tb	0.04467230828038163	0.050276143437649794
2020-01-01	ES	md	0.04367432875740266	0.04884962086742439
2020-01-01	ES	mdhfi	0.040613277904024914	0.04509340686395451
2020-01-01	ES	mdhi	0.039936531909022945	0.049477221161398736
2020-01-01	ES	mdhifi	0.034121101180712925	0.04248331760297916
2020-01-01	ES	mdhim	0.04282099999947305	0.050676392020413366
2020-01-01	ES	mdhimfi	0.02795914693848972	0.03481122467312479
2020-01-01	ES	tb	0.043131693916997824	0.04750887246332692
2020-01-01	NL	md	0.05330957273238915	0.0658766720296412
2020-01-01	NL	mdhfi	0.043443673211483916	0.05367512729208682
2020-01-01	NL	mdhi	0.12339649277055126	0.1543966238493296
2020-01-01	NL	mdhifi	0.10277023706389497	0.12901013509976797
2020-01-01	NL	mdhim	0.09653461131068597	0.11946796602710064
2020-01-01	NL	mdhimfi	0.07473019882799985	0.09381075029377177
2020-01-01	NL	tb	0.043336611469502496	0.05338913422520813
2020-01-01	BE	md	0.032847144252429475	0.04400033478536997
2020-01-01	BE	mdhfi	0.028884966780532758	0.037889949089173064
2020-01-01	BE	mdhi	0.045951647623540134	0.07036364652539889
2020-01-01	BE	mdhifi	0.03780420246105288	0.058183655214129174
2020-01-01	BE	mdhim	0.04903093047442721	0.07035967075645683
2020-01-01	BE	mdhimfi	0.03277066853611109	0.05043664870872387
2020-01-01	BE	tb	0.035193851987353024	0.04522372162244924
2019-01-01	DE	md	0.03820730649115584	0.04763958227282595
2019-01-01	DE	mdhfi	0.037431996681864366	0.0460199788566109
2019-01-01	DE	mdhi	0.07268657779947088	0.09857021422045331
2019-01-01	DE	mdhifi	0.07226641930296311	0.09660520972214251
2019-01-01	DE	mdhim	0.06799974859759352	0.08754618235646419
2019-01-01	DE	mdhimfi	0.053893037400038424	0.07204380998548392
2019-01-01	DE	tb	0.03923515248727323	0.047315034071774995
2019-01-01	FR	md	0.02698713897825851	0.03602201781785422
2019-01-01	FR	mdhfi	0.030328161993753665	0.03733728178620832
2019-01-01	FR	mdhi	0.025809772290992655	0.061171975255760916
2019-01-01	FR	mdhifi	0.039475527538665255	0.06831488651034599
2019-01-01	FR	mdhim	0.025888671911222044	0.04574119387171274
2019-01-01	FR	mdhimfi	0.02151229370656897	0.037228379068577226
2019-01-01	FR	tb	0.03046128089585491	0.03832259916587546
2019-01-01	IT	md	0.05264785320876343	0.059258573104553465
2019-01-01	IT	mdhfi	0.04982251897314493	0.05538013367248385
2019-01-01	IT	mdhi	0.0756201562477228	0.09180737981873485
2019-01-01	IT	mdhifi	0.06944701989841612	0.08337330288624636
2019-01-01	IT	mdhim	0.07397276769703753	0.08721248682326668
2019-01-01	IT	mdhimfi	0.05639626251922113	0.06770546358281565
2019-01-01	IT	tb	0.05258170799962441	0.05834383460884649
2019-01-01	ES	md	0.06628312943336467	0.07239922807407217
2019-01-01	ES	mdhfi	0.0643834116524268	0.06948739953275658
2019-01-01	ES	mdhi	0.07979609592510557	0.09098857625922485
2019-01-01	ES	mdhifi	0.07664264118790182	0.08609760528580959
2019-01-01	ES	mdhim	0.07674879339184011	0.08603229956981494
2019-01-01	ES	mdhimfi	0.06327848918740185	0.07108479432203194
2019-01-01	ES	tb	0.06230217993313592	0.0674708091502394
2019-01-01	NL	md	0.06109443228795177	0.07682780643474936
2019-01-01	NL	mdhfi	0.05153019978091295	0.06406179232243756
2019-01-01	NL	mdhi	0.13699880083936083	0.17484505595684008
2019-01-01	NL	mdhifi	0.11804333720692758	0.14933009065733632
2019-01-01	NL	mdhim	0.10846383141471483	0.13668243734263963
2019-01-01	NL	mdhimfi	0.08658592067627244	0.10953505458398613
2019-01-01	NL	tb	0.04992865586529235	0.06243792214772003
2019-01-01	BE	md	0.0360487058703489	0.04952364565953238
2019-01-01	BE	mdhfi	0.031514722282685426	0.04254046598669253
2019-01-01	BE	mdhi	0.05235396748737009	0.08142338219320132
2019-01-01	BE	mdhifi	0.043282998707008455	0.0678882459068528
2019-01-01	BE	mdhim	0.05489913439271299	0.08041376997512327
2019-01-01	BE	mdhimfi	0.037694072359091516	0.059122161818477535
2019-01-01	BE	tb	0.03766065511069199	0.049768420506072886
2018-01-01	DE	md	0.04180321783041786	0.05195348232802256
2018-01-01	DE	mdhfi	0.04134919072893616	0.05066247091737287
2018-01-01	DE	mdhi	0.07900465197094772	0.10665985636646606
2018-01-01	DE	mdhifi	0.07964173314151608	0.10584304120982174
2018-01-01	DE	mdhim	0.07384908996320563	0.09470213419214184
2018-01-01	DE	mdhimfi	0.05930219239199225	0.07881200151715995
2018-01-01	DE	tb	0.04275044693534263	0.051446023209526806
2018-01-01	FR	md	0.027020312772209332	0.03553113215134506
2018-01-01	FR	mdhfi	0.02924119294672408	0.035999842344864405
2018-01-01	FR	mdhi	0.025110409097592094	0.05858869861309047
2018-01-01	FR	mdhifi	0.034149582345434776	0.062040384838281094
2018-01-01	FR	mdhim	0.02550893122537915	0.044241439314438934
2018-01-01	FR	mdhimfi	0.018569831828480574	0.033736269491304906
2018-01-01	FR	tb	0.030521747000544205	0.03791431301200101
2018-01-01	IT	md	0.05340385045120288	0.05961739177853938
2018-01-01	IT	mdhfi	0.05025461205974515	0.05547603222865286
2018-01-01	IT	mdhi	0.07936712789920422	0.09466445249824423
2018-01-01	IT	mdhifi	0.07244941124347651	0.0856027893514605
2018-01-01	IT	mdhim	0.0764341104814098	0.08892887037688196
2018-01-01	IT	mdhimfi	0.05875516914345091	0.06942232215792005
2018-01-01	IT	tb	0.053123542581481165	0.0585328412017674
2018-01-01	ES	md	0.06784718062689675	0.07520969236483048
2018-01-01	ES	mdhfi	0.0658124073797889	0.07192470920517939
2018-01-01	ES	mdhi	0.08125489646927589	0.0946035611224427
2018-01-01	ES	mdhifi	0.07790511675482298	0.08913057910215523
2018-01-01	ES	mdhim	0.0785850059627999	0.08976939264541904
2018-01-01	ES	mdhimfi	0.0649698457984952	0.07433144601300024
2018-01-01	ES	tb	0.06387486122524977	0.07007259521030891
2018-01-01	NL	md	0.061820145094240546	0.07758857159985362
2018-01-01	NL	mdhfi	0.05238376565088771	0.064324465283944
2018-01-01	NL	mdhi	0.1349181730241923	0.17235696477227677
2018-01-01	NL	mdhifi	0.1163962731122219	0.1458065861738268
2018-01-01	NL	mdhim	0.10743868081476773	0.13539512919726276
2018-01-01	NL	mdhimfi	0.08551727598922026	0.10712526902688176
2018-01-01	NL	tb	0.05067909981909687	0.0631444134132623
2018-01-01	BE	md	0.03185748044325858	0.04756667778972279
2018-01-01	BE	mdhfi	0.02745399644607976	0.040648815369314875
2018-01-01	BE	mdhi	0.04241423787406913	0.07604843601313206
2018-01-01	BE	mdhifi	0.03334639046819878	0.06257757607183535
2018-01-01	BE	mdhim	0.04637290983497201	0.07604462274701769
2018-01-01	BE	mdhimfi	0.02919385090458465	0.0547849527388487
2018-01-01	BE	tb	0.033917162534228815	0.04801998091003938
2017-01-01	DE	md	0.04716050072178687	0.05695524442597451
2017-01-01	DE	mdhfi	0.04642619338488838	0.05536422676746512
2017-01-01	DE	mdhi	0.0893018844280047	0.11585834328178644
2017-01-01	DE	mdhifi	0.08942079915970695	0.11444378600798603
2017-01-01	DE	mdhim	0.08329156505674264	0.10332523365534885
2017-01-01	DE	mdhimfi	0.06661296093963635	0.0852535374182744
2017-01-01	DE	tb	0.04842168814050374	0.05681242755553825
2017-01-01	FR	md	0.027816845327770977	0.0373894982705635
2017-01-01	FR	mdhfi	0.030843478371974167	0.03834732737658054
2017-01-01	FR	mdhi	0.025728661461782612	0.0634999261287389
2017-01-01	FR	mdhifi	0.03811057450914976	0.06914204447356555
2017-01-01	FR	mdhim	0.026318062887284277	0.04741257878538082
2017-01-01	FR	mdhimfi	0.020695697630350493	0.03754713394902016
2017-01-01	FR	tb	0.03154748356192672	0.039852292602511726
2017-01-01	IT	md	0.05301359694134422	0.0599520747413059
2017-01-01	IT	mdhfi	0.05004774922658206	0.05585706910502412
2017-01-01	IT	mdhi	0.07719934429057376	0.09420991292354565
2017-01-01	IT	mdhifi	0.07069925823124981	0.08526862731843514
2017-01-01	IT	mdhim	0.07502591938392088	0.0889312569975137
2017-01-01	IT	mdhimfi	0.05738700022441492	0.06921304208105107
2017-01-01	IT	tb	0.05325557057482369	0.05928442001894973
2017-01-01	ES	md	0.06933264289130202	0.07593092015682591
2017-01-01	ES	mdhfi	0.06795802636227424	0.07358374904720386
2017-01-01	ES	mdhi	0.08368674746487606	0.09556558179681042
2017-01-01	ES	mdhifi	0.08162108320333498	0.09188798298396089
2017-01-01	ES	mdhim	0.08069691942331585	0.0907368861718238
2017-01-01	ES	mdhimfi	0.06865795824518305	0.07729426088637234
2017-01-01	ES	tb	0.06484570258179531	0.07038480964625743
2017-01-01	NL	md	0.06414488986452986	0.07886452477269579
2017-01-01	NL	mdhfi	0.053393625835169205	0.06459881375479856
2017-01-01	NL	mdhi	0.13980365495663766	0.1741636426193219
2017-01-01	NL	mdhifi	0.11865227528395818	0.14577053825211211
2017-01-01	NL	mdhim	0.11245079384349203	0.13820294953230441
2017-01-01	NL	mdhimfi	0.08751686119652448	0.1075190503698462
2017-01-01	NL	tb	0.052715633879227716	0.0643044299355125
2017-01-01	BE	md	0.032553026163705825	0.04742962683702102
2017-01-01	BE	mdhfi	0.028051130923166443	0.040241657850590966
2017-01-01	BE	mdhi	0.044694136479075934	0.07666792557010324
2017-01-01	BE	mdhifi	0.03547095066536549	0.06258174739385426
2017-01-01	BE	mdhim	0.048195666763138856	0.07649090043532696
2017-01-01	BE	mdhimfi	0.03115719470131758	0.05497094528686773
2017-01-01	BE	tb	0.03403372540536347	0.04740340080929835
2016-01-01	DE	md	0.045765255066175806	0.055296526750363006
2016-01-01	DE	mdhfi	0.045177236412655856	0.05367368578842024
2016-01-01	DE	mdhi	0.08289773255715924	0.10867500005414334
2016-01-01	DE	mdhifi	0.08316290871402275	0.10688523712814788
2016-01-01	DE	mdhim	0.07965082314572854	0.09909633922276385
2016-01-01	DE	mdhimfi	0.061953824476819144	0.0796262338895788
2016-01-01	DE	tb	0.0478385700936731	0.05600000650006803
2016-01-01	FR	md	0.030570125053756038	0.038992396198326854
2016-01-01	FR	mdhfi	0.03195339914231975	0.0384608457293926
2016-01-01	FR	mdhi	0.03424455085726799	0.06749800713838022
2016-01-01	FR	mdhifi	0.040188495281077305	0.0670754881115224
2016-01-01	FR	mdhim	0.03142643724473613	0.05001446546443768
2016-01-01	FR	mdhimfi	0.021864581060571497	0.03649246971638466
2016-01-01	FR	tb	0.03417075289888816	0.04147070745529887
